City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
469,The Valley,GA,18.217,-63.0578,84.34,70,20,16.11,few clouds
470,Cap-Haitien,GA,19.7578,-72.2042,82.22,81,45,16.4,scattered clouds
471,Paamiut,GA,61.994,-49.6678,45.64,90,7,8.84,clear sky
472,Medvezhyegorsk,GA,62.9167,34.4667,64.45,72,38,3.83,scattered clouds
473,Sangar,GA,63.9242,127.4739,62.58,98,85,3,light rain
474,Maragheh,GA,37.3917,46.2398,75.16,27,0,0.78,clear sky
475,Shellbrook,GA,53.2168,-106.4011,76.23,42,46,16.28,scattered clouds
476,Vestmannaeyjar,GA,63.4427,-20.2734,51.58,98,100,5.17,overcast clouds
477,Puerto Colombia,GA,10.9878,-74.9547,84.29,80,94,12.37,overcast clouds
478,Lichinga,GA,-13.3128,35.2406,55.31,57,31,6.71,scattered clouds
479,Taltal,GA,-25.4,-70.4833,59.34,83,9,4.12,clear sky
480,Ayan,GA,56.45,138.1667,57.72,91,99,4.7,overcast clouds
481,Hobyo,GA,5.3505,48.5268,75.72,82,21,25.05,few clouds
482,Westport,GA,41.1415,-73.3579,90.63,73,0,8.05,clear sky
483,Baruun-Urt,GA,46.6806,113.2792,70.45,50,97,9.51,light rain
484,Suoyarvi,GA,62.0833,32.35,62.28,78,42,4.43,scattered clouds
485,Changji,GA,44.0167,87.3167,72.39,33,0,4.47,clear sky
486,Sinjar,GA,36.3209,41.8754,85.55,33,0,15.08,clear sky
487,Pandharpur,GA,17.6667,75.3333,76.15,82,100,7.58,overcast clouds
488,Qasigiannguit,GA,68.8193,-51.1922,52.05,95,100,2.84,overcast clouds
489,Huangmei,GA,30.1924,116.025,80.55,91,77,2.26,broken clouds
490,Khani,GA,41.9563,42.9566,58.57,99,98,1.36,overcast clouds
491,Kenmore,GA,47.7573,-122.244,87.76,50,0,10.36,clear sky
492,Wanaka,GA,-44.7,169.15,34.11,87,14,1.99,few clouds
493,Port Moresby,GA,-9.4431,147.1797,77.27,84,44,2.46,scattered clouds
494,Medeiros Neto,GA,-17.3739,-40.2206,68.05,75,0,9.46,clear sky
495,Marsh Harbour,GA,26.5412,-77.0636,83.82,70,15,12.26,few clouds
496,Bilma,GA,18.6853,12.9164,93.9,26,95,6.76,overcast clouds
497,Zavitinsk,GA,50.1167,129.45,65.62,92,18,1.7,few clouds
498,Karabanovo,GA,56.3167,38.7,56.16,81,53,8.34,broken clouds
499,San Felipe,GA,10.3399,-68.7425,80.8,77,74,2.13,broken clouds
500,Berlevag,GA,70.8578,29.0864,62.4,94,100,2.3,light rain
501,Beloha,GA,-25.1667,45.05,64.35,82,1,5.46,clear sky
502,Santa Cruz,GA,-17.8,-63.1667,80.65,54,75,16.11,broken clouds
503,Sokol,GA,59.4617,40.1206,58.77,75,85,5.21,overcast clouds
504,Tura,GA,25.5198,90.2201,74.12,97,100,3.78,overcast clouds
505,Linxia,GA,35.6003,103.2064,47.8,85,1,3.85,clear sky
506,Tateyama,GA,34.9833,139.8667,81.1,87,24,14.72,few clouds
507,Shieli,GA,44.1667,66.75,89.26,22,0,10.33,clear sky
508,Tuktoyaktuk,GA,69.4541,-133.0374,53.6,94,100,6.91,light rain
509,Brownsville,GA,25.9018,-97.4975,96.8,56,0,18.41,clear sky
510,Tessalit,GA,20.1986,1.0114,89.49,34,77,11.27,broken clouds
511,Natal,GA,-5.795,-35.2094,75.42,94,75,4.61,broken clouds
512,Sistranda,GA,63.7256,8.834,53.56,84,100,19.95,overcast clouds
513,Mon,GA,26.75,95.1,71.55,99,100,1.81,overcast clouds
514,Isangel,GA,-19.55,169.2667,79.09,75,3,16.22,clear sky
515,Xianshuigu,GA,38.985,117.3828,78.8,78,0,2.24,clear sky
516,Miyako,GA,39.6367,141.9525,71.11,89,88,0.16,overcast clouds
517,Nemuro,GA,43.3236,145.575,58.8,87,0,5.86,clear sky
518,Constitucion,GA,-35.3333,-72.4167,54.34,86,48,10.49,scattered clouds
519,Manavalakurichi,GA,8.1333,77.3,77.49,87,100,14.38,overcast clouds
520,San Vicente De Canete,GA,-13.0751,-76.3835,62.56,80,16,7.56,few clouds
521,Kluang,GA,2.0251,103.3328,74.25,95,88,1.57,overcast clouds
522,Shitanjing,GA,39.2342,106.3439,61,47,88,4.36,overcast clouds
523,Cockburn Town,GA,21.4612,-71.1419,84.16,70,40,17.27,scattered clouds
524,Terrace,GA,54.5163,-128.6035,75.11,40,20,12.66,few clouds
525,Maningrida,GA,-12.0667,134.2667,56.32,83,76,8.7,broken clouds
526,Manacapuru,GA,-3.2997,-60.6206,77.7,85,95,1.48,moderate rain
527,Tsaratanana,GA,-16.7833,47.65,63.07,72,1,13.42,clear sky
528,Punta De Piedra,GA,7.6176,-71.4916,77.11,93,99,1.74,overcast clouds
529,Jodhpur,GA,26.2867,73.03,84.24,68,100,16.96,overcast clouds
530,Amahai,GA,-3.3333,128.9167,75.49,79,74,5.73,broken clouds
531,Arequipa,GA,-16.3989,-71.535,62.67,29,0,6.91,clear sky
532,Pastos Bons,GA,-6.6017,-44.0767,80.08,36,31,4.79,scattered clouds
533,Kruisfontein,GA,-34.0033,24.7314,49.78,88,21,4.65,few clouds
534,Alofi,GA,-19.0595,-169.9187,78.69,69,40,8.05,scattered clouds
535,Bardejov,GA,49.2918,21.2727,64.27,58,5,1.83,clear sky
536,Fort Saint James,GA,54.4333,-124.25,76.68,26,46,7.83,scattered clouds
537,Lethem,GA,3.3803,-59.7968,79.74,82,95,6.82,overcast clouds
538,Mogadishu,GA,2.0371,45.3438,75.81,86,79,18.57,broken clouds
539,Antalaha,GA,-14.9003,50.2788,65.68,91,69,7.38,light rain
540,Lixourion,GA,38.2019,20.4314,82.4,51,0,0,clear sky
541,Buraydah,GA,26.326,43.975,90.05,12,12,8.68,few clouds
542,Kevsala,GA,45.7983,42.6903,64.38,44,10,11.83,clear sky
543,Iracoubo,GA,5.4802,-53.2011,78.24,85,19,8.81,few clouds
544,Baykit,GA,61.67,96.37,55.56,88,24,2.44,few clouds
545,Ola,GA,59.5833,151.2833,70.14,69,86,3.06,overcast clouds
546,Olinda,GA,-8.0089,-34.8553,76.73,78,40,6.91,scattered clouds
547,Alice Springs,GA,-23.7,133.8833,33.35,75,0,0,clear sky
548,Kibaya,GA,-5.3,36.5667,51.94,92,7,3.98,clear sky
549,Smithers,GA,54.7804,-127.1743,71.92,43,20,6.91,few clouds
550,Strezhevoy,GA,60.7333,77.5889,54.91,95,100,5.66,light rain
551,Uruzgan,GA,32.8333,66,79.03,16,0,0.51,clear sky
552,Sarishabari,GA,24.7333,89.8333,80.98,90,100,9.95,moderate rain
553,Bonavista,GA,48.6499,-53.1147,59.09,87,40,9.15,scattered clouds
554,Sindor,GA,62.8629,51.8905,63.16,62,97,1.41,overcast clouds
555,Gat,GA,31.61,34.7642,77.68,100,3,2.37,clear sky
556,Port Pirie,GA,-33.1833,138.0167,53.91,75,100,9.42,overcast clouds
557,Domna,GA,51.8971,113.1573,60.96,93,76,4.47,broken clouds
558,Dali,GA,25.7,100.1833,61.56,90,92,1.19,overcast clouds
559,Isoka,GA,-10.1606,32.6335,55.8,75,9,2.35,clear sky
560,Bayji,GA,34.9311,43.487,91.67,18,0,12.37,clear sky
561,Ahuimanu,GA,21.4447,-157.8378,83.91,68,40,19.57,scattered clouds
562,Sioux Lookout,GA,50.1001,-91.917,77.07,44,40,12.66,scattered clouds
563,Kotelnikovo,GA,47.6317,43.1461,65.05,56,8,6.51,clear sky
564,Pechora,GA,65.1472,57.2244,49.15,61,17,8.59,few clouds
565,Harrisburg,GA,40.2737,-76.8844,92.37,47,40,12.66,scattered clouds
566,Pavilosta,GA,56.8879,21.1859,60.71,66,8,7.29,clear sky
567,Krasnoselkup,GA,65.7,82.4667,50.38,81,83,5.41,broken clouds
568,Pontypool,GA,51.7011,-3.0444,65.89,73,96,4,overcast clouds
569,Mayumba,GA,-3.432,10.6554,70.11,94,58,7.4,broken clouds
570,Buchanan,GA,5.8808,-10.0467,76.15,79,100,9.91,overcast clouds
571,Balingasay,GA,16.3573,119.8564,82.49,75,68,9.66,broken clouds
572,Cayenne,GA,4.9333,-52.3333,83.08,1,20,1.14,few clouds
573,Wanning,GA,18.8003,110.3967,79.27,88,19,2.57,few clouds
574,Manzhouli,GA,49.6,117.4333,71.24,68,55,4.43,broken clouds
575,Zyryanka,GA,65.75,150.85,56.46,52,12,3.89,few clouds
576,Neuquen,GA,-38.9516,-68.0591,51.69,50,0,2.3,clear sky
577,Abu Dhabi,GA,24.4667,54.3667,96.91,54,0,4.61,clear sky
578,Talara,GA,-4.5772,-81.2719,74.16,64,0,18.41,clear sky
579,Maryborough,GA,-25.5333,152.7,61.66,95,100,10.65,light rain
580,Rio Grande,GA,-32.035,-52.0986,62.71,99,100,9.86,moderate rain
581,Leiyang,GA,26.4024,112.8591,78.3,87,11,5.17,few clouds
582,Muroto,GA,33.2833,134.15,79.74,84,12,10.6,few clouds
583,Tabuk,GA,17.4189,121.4443,75.11,90,2,3.71,clear sky
584,Ixtapa,GA,20.7,-105.2,90.23,79,20,11.5,few clouds
585,Skibbereen,GA,51.55,-9.2667,56.1,88,100,1.83,overcast clouds
586,Nerchinskiy Zavod,GA,51.3088,119.61,63.61,90,21,1.54,few clouds
587,San Rafael,GA,-34.6177,-68.3301,52.23,50,0,2.84,clear sky
588,Bell Ville,GA,-32.6259,-62.6887,54.66,45,100,4.43,overcast clouds
589,Lashio,GA,22.9333,97.75,68.11,99,94,1.57,overcast clouds
590,Vanavara,GA,60.34,102.2797,56.75,82,92,2.82,overcast clouds
591,El Naranjo,GA,21.4667,-98.6,98.65,31,46,9.98,scattered clouds
592,Aksu,GA,41.1231,80.2644,76.59,28,0,4.27,clear sky
593,Broome,GA,42.2506,-75.833,89.71,51,20,13.8,few clouds
594,Torrevieja,GA,37.9787,-0.6822,81.72,81,0,1.01,clear sky
595,Eenhana,GA,-17.4667,16.3333,55.92,35,0,6.38,clear sky
596,Stornoway,GA,58.2093,-6.3865,54.93,84,75,1.99,broken clouds
597,Paragominas,GA,-2.9667,-47.4833,76.73,58,10,2.04,clear sky
598,Itaituba,GA,-4.2761,-55.9836,79.57,68,77,1.34,broken clouds
599,Khasan,GA,42.4308,130.6434,67.59,98,100,2.62,overcast clouds
600,Vostochnyy,GA,55.8167,37.8667,62.98,76,62,9.33,broken clouds
601,Carrollton,GA,32.9537,-96.8903,103.35,42,0,12.66,clear sky
602,Nouadhibou,GA,20.931,-17.0347,75.18,88,22,10.36,few clouds
603,Umm Lajj,GA,25.0213,37.2685,86.58,56,6,8.5,clear sky
604,Orocue,GA,4.7912,-71.3354,76.19,86,99,3.62,overcast clouds
605,Wewak,GA,-3.5534,143.6268,80.4,83,94,5.77,overcast clouds
606,Lavrentiya,GA,65.5833,-171,41.11,79,100,20.69,overcast clouds
607,Avenal,GA,36.0041,-120.129,102.54,10,43,4.88,scattered clouds
608,Trapani,GA,37.8333,12.6667,82.27,74,0,3.44,clear sky
609,Tungor,GA,53.3808,142.9564,54.9,88,100,13.89,overcast clouds
610,Arlit,GA,18.7369,7.3853,97.41,13,21,9.86,few clouds
611,Luau,GA,-10.7073,22.2247,71.28,36,99,3.38,overcast clouds
612,Jiayuguan,GA,39.8167,98.3,64.15,30,0,3.62,clear sky
613,Dickson,GA,36.077,-87.3878,96.84,41,0,11.5,haze
614,Khowai,GA,24.1,91.6333,77.56,97,100,3.47,overcast clouds
615,Galveston,GA,29.3669,-94.9669,96.1,66,20,14.97,few clouds
616,Bossangoa,GA,6.4926,17.4552,71.11,97,100,2.46,overcast clouds
617,Carman,GA,49.4992,-98.0016,80.94,59,3,11.34,clear sky
618,Pierre,GA,44.3683,-100.351,94.28,27,0,11.5,clear sky
619,Bilecik,GA,40,30.1667,59.68,77,0,3.89,clear sky
620,Vinstra,GA,61.5952,9.7523,56.75,92,38,5.84,scattered clouds
621,Willowmore,GA,-33.2926,23.4895,45.81,59,6,2.46,clear sky
622,Wahiawa,GA,21.5028,-158.0236,80.92,65,75,11.5,broken clouds
623,Meiganga,GA,6.5167,14.3,65.93,96,100,3.09,overcast clouds
624,Ust-Tsilma,GA,65.441,52.1498,52.79,74,21,5.1,few clouds
625,Ongandjera,GA,-17.8833,15.0667,61,26,0,8.95,clear sky
626,Kawalu,GA,-7.3817,108.2082,71.58,98,100,2.26,overcast clouds
627,Topolobampo,GA,25.6,-109.05,96.71,41,0,16.11,clear sky
628,Krutinka,GA,56.0055,71.5113,54.45,98,53,8.9,broken clouds
629,De-Kastri,GA,51.4667,140.7833,56.88,97,100,5.46,overcast clouds
630,Saku,GA,36.2167,138.4833,71.76,93,99,1.66,overcast clouds
631,Tirlyanskiy,GA,54.2109,58.5806,50.65,95,79,2.86,broken clouds
632,Tucurui,GA,-3.7661,-49.6725,78.19,62,38,3.76,scattered clouds
633,Qiongshan,GA,20.0058,110.3542,76.98,100,0,2.24,clear sky
634,Rocha,GA,-34.4833,-54.3333,49.24,92,100,6.6,overcast clouds
635,Malakal,GA,9.5334,31.6605,71.85,85,100,2.93,overcast clouds
636,Adrar,GA,20.5022,-10.0711,93.76,30,88,0.69,light rain
637,Raudeberg,GA,61.9875,5.1352,52.47,82,67,10.69,broken clouds
638,Archidona,GA,37.0965,-4.3887,72.41,73,0,7.25,clear sky
639,Rabo De Peixe,GA,37.8,-25.5833,74.28,64,75,4.61,broken clouds
640,Dickinson,GA,29.4608,-95.0513,99.09,63,40,17.27,scattered clouds
641,Port Blair,GA,11.6667,92.75,78.84,94,100,2.3,mist
642,Geilo,GA,60.5333,8.2076,54.39,74,78,7.49,broken clouds
643,Skjervoy,GA,70.0311,20.9714,55.4,88,100,6.49,overcast clouds
644,Qunduz,GA,36.729,68.857,90.28,14,0,5.59,clear sky
645,Urumqi,GA,43.801,87.6005,68.95,33,0,4.47,clear sky
646,Mantua,GA,45.1667,10.7833,85.24,61,0,5.01,clear sky
647,Flin Flon,GA,54.7682,-101.865,69.64,52,75,11.5,broken clouds
648,Great Yarmouth,GA,52.6083,1.7305,61.45,80,25,7.49,scattered clouds
649,Port Augusta,GA,-32.5,137.7667,50.83,83,100,6.71,overcast clouds
650,Payakumbuh,GA,-0.2202,100.6308,69.08,96,90,1.45,overcast clouds
651,Chimbote,GA,-9.0853,-78.5783,63.48,80,69,10.45,broken clouds
652,Road Town,GA,18.4167,-64.6167,82.49,83,20,12.66,few clouds
653,Ayagoz,GA,47.9714,80.4392,66.15,47,73,7.02,broken clouds
654,Kiruna,GA,67.8557,20.2251,50.92,87,75,4.61,broken clouds
655,Ambon,GA,-3.6954,128.1814,76.23,16,20,8.05,few clouds
656,Ruwi,GA,23.5996,58.5507,85.69,71,15,6.42,few clouds
657,Fortuna,GA,40.5982,-124.1573,68.94,74,41,3,scattered clouds
658,Ilo,GA,-17.6394,-71.3375,59.94,84,71,5.17,broken clouds
659,Nome,GA,64.5011,-165.4064,47.16,76,100,11.5,overcast clouds
660,Vrangel,GA,42.7297,133.0839,64.44,95,100,6.53,overcast clouds
661,The Pas,GA,53.8251,-101.2541,69.82,56,40,17.27,scattered clouds
662,Beihai,GA,21.4833,109.1,83.39,78,44,12.19,scattered clouds
663,Osa,GA,57.2829,55.4567,54.43,90,5,1.63,clear sky
664,Diapaga,GA,12.0708,1.7889,77.18,77,70,4.97,broken clouds
665,Hervey Bay,GA,-25.2986,152.8535,63.99,88,99,22.55,overcast clouds
666,Chkalovsk,GA,56.7647,43.2433,59.86,87,60,10.92,broken clouds
667,Massakory,GA,12.996,15.7293,85.66,62,71,3.27,broken clouds
668,Port-Cartier,GA,50.0334,-66.8654,68.76,88,100,8.32,heavy intensity rain
669,Bar Harbor,GA,44.3876,-68.2039,75.94,85,75,12.66,broken clouds
670,Borazjan,GA,29.2666,51.2159,93.72,45,0,0.92,clear sky
671,San Juan,GA,-31.5375,-68.5364,58.55,29,0,6.11,clear sky
672,Dhidhdhoo,GA,6.8833,73.1,81.61,76,100,19.39,light rain
673,Saint Anthony,GA,45.0205,-93.218,88.34,35,0,18.41,clear sky
674,Zhigansk,GA,66.7697,123.3711,60.39,94,89,8.01,overcast clouds
675,Saint-Joseph,GA,-21.3667,55.6167,64.2,81,32,12.55,light rain
676,Maun,GA,-19.9833,23.4167,62.56,55,0,6.91,clear sky
677,Chara,GA,56.9064,118.2631,63.09,85,100,0.89,overcast clouds
678,Banda Aceh,GA,5.5577,95.3222,79.97,77,100,10.4,overcast clouds
679,Pangai,GA,-19.8,-174.35,80.71,74,20,11.5,few clouds
680,Meulaboh,GA,4.1363,96.1285,77.4,84,100,5.35,overcast clouds
681,Ponta Pora,GA,-22.5361,-55.7256,71.53,39,40,4.61,scattered clouds
682,Reconquista,GA,-29.15,-59.65,69.62,65,97,4.23,overcast clouds
683,San Jose,GA,37.3394,-121.895,95.9,39,0,10.36,clear sky
684,Omboue,GA,-1.5746,9.2618,71.91,90,84,7.02,broken clouds
685,Vangaindrano,GA,-23.35,47.6,63.12,89,14,3.89,light rain
686,Acarau,GA,-2.8856,-40.12,79.32,78,52,14.2,broken clouds
687,Prince Rupert,GA,54.3161,-130.3201,60.89,76,20,13.8,few clouds
688,Hamilton,GA,39.1834,-84.5333,91,48,0,10.36,clear sky
689,Ternate,GA,0.8,127.4,79.77,77,98,4.32,overcast clouds
690,Suez,GA,29.9737,32.5263,76.05,74,1,8.77,clear sky
691,Ayolas,GA,-27.4,-56.9,70.16,74,100,5.7,overcast clouds
692,Copiapo,GA,-27.3667,-70.3333,51.49,69,1,5.91,clear sky
693,Nyrob,GA,60.733,56.7202,56.01,85,85,1.3,overcast clouds
694,Pamplona,GA,42.8169,-1.6432,75.11,69,20,4.61,few clouds
695,Nkayi,GA,-4.1841,13.2884,75.4,68,38,5.35,scattered clouds
696,Gonbad-E Qabus,GA,37.25,55.1672,81,73,0,7,clear sky
697,Pyinmana,GA,19.7333,96.2167,75.42,97,100,3.44,overcast clouds
698,Kahului,GA,20.8947,-156.47,84.22,64,75,21.85,broken clouds
699,Houston,GA,29.7633,-95.3633,103.41,48,75,17.27,broken clouds
700,Geraldton,GA,-28.7667,114.6,54.01,87,100,9.22,overcast clouds
701,Vicksburg,GA,32.3526,-90.8779,93.43,62,0,11.5,clear sky
702,Chardara,GA,41.2547,67.9692,82.2,23,0,10.31,clear sky
703,Kropotkin,GA,45.4375,40.5756,59.09,65,2,6.89,clear sky
704,Port-Gentil,GA,-0.7193,8.7815,75.16,88,40,8.05,scattered clouds
