City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Cesky Brod,CZ,2022-07-19 22:12:45,50.0742,14.8608,73.71,57,68,4.76
275,Nanakuli,US,2022-07-19 22:12:45,21.3906,-158.1547,85.95,49,75,19.57
276,Tazovskiy,RU,2022-07-19 22:12:46,67.4667,78.7,49.06,75,17,13.6
277,Karratha,AU,2022-07-19 22:12:46,-20.7377,116.8463,65.52,51,1,7.61
278,Guarapari,BR,2022-07-19 22:12:47,-20.6667,-40.4975,71.89,92,3,7.02
279,Guangyuan,CN,2022-07-19 22:12:48,32.442,105.823,64.89,91,5,3.22
280,Lukovetskiy,RU,2022-07-19 22:13:49,64.2956,41.9211,60.58,96,100,7.11
281,Broken Hill,AU,2022-07-19 22:09:26,-31.95,141.4333,43.38,66,100,12.06
282,Kenai,US,2022-07-19 22:09:38,60.5544,-151.2583,54.14,92,100,18.41
283,Nipawin,CA,2022-07-19 22:13:50,53.3668,-104.0009,72.19,75,23,3.0
284,Keffi,NG,2022-07-19 22:13:50,8.8486,7.8736,71.58,93,65,2.93
285,San Patricio,US,2022-07-19 22:13:51,28.017,-97.5169,98.19,48,1,21.54
286,Saint-Augustin,CA,2022-07-19 22:13:52,51.226,-58.6502,58.68,92,100,12.57
287,Jiaocheng,CN,2022-07-19 22:13:53,24.6774,116.1389,76.96,94,100,1.99
288,Mosquera,CO,2022-07-19 22:11:24,4.7059,-74.2302,62.69,55,40,4.61
289,Rocha,UY,2022-07-19 22:13:54,-34.4833,-54.3333,44.11,88,0,6.17
290,Dicabisagan,PH,2022-07-19 22:13:54,17.0818,122.4157,80.98,84,49,3.04
291,Iwanai,JP,2022-07-19 22:13:55,42.9744,140.5089,68.86,97,100,1.79
292,Itatskiy,RU,2022-07-19 22:13:56,56.07,89.0369,51.57,97,100,7.2
293,Kathmandu,NP,2022-07-19 22:12:24,27.7167,85.3167,71.82,88,75,0.0
294,Acari,PE,2022-07-19 22:13:57,-15.4311,-74.6158,68.13,68,36,5.03
295,Kangaatsiaq,GL,2022-07-19 22:13:57,68.3065,-53.4641,43.05,97,100,7.61
296,Ribeira Grande,PT,2022-07-19 22:13:58,38.5167,-28.7,72.95,87,9,6.73
297,Palmer,US,2022-07-19 22:10:14,42.1584,-72.3287,90.77,53,83,1.01
298,Daru,PG,2022-07-19 22:13:59,-9.0763,143.2092,76.87,89,100,12.84
299,Tiksi,RU,2022-07-19 22:14:00,71.6872,128.8694,34.65,92,96,13.94
300,Lebu,CL,2022-07-19 22:14:00,-37.6167,-73.65,48.33,77,28,2.15
301,Marawi,PH,2022-07-19 22:14:01,7.9986,124.2928,68.86,93,97,2.08
302,Kihei,US,2022-07-19 22:11:25,20.785,-156.4656,82.17,63,12,8.39
303,Zaranj,AF,2022-07-19 22:11:09,30.9667,61.8833,94.98,13,0,25.43
304,Brownsville,US,2022-07-19 22:13:56,25.9018,-97.4975,96.1,58,17,8.01
305,Kallifonion,GR,2022-07-19 22:14:04,39.2725,21.9561,70.52,48,0,2.84
306,Husavik,IS,2022-07-19 22:14:04,66.0449,-17.3389,48.38,91,100,8.1
307,Mackay,AU,2022-07-19 22:14:05,-21.15,149.2,64.4,85,27,10.58
308,Port Hardy,CA,2022-07-19 22:10:25,50.6996,-127.4199,60.66,72,37,12.21
309,Qaqortoq,GL,2022-07-19 22:14:08,60.7167,-46.0333,46.9,94,100,3.74
310,Webuye,KE,2022-07-19 22:14:08,0.6075,34.7697,59.88,90,97,3.2
311,Fairbanks,US,2022-07-19 22:14:09,64.8378,-147.7164,55.36,84,75,10.36
312,Lavrentiya,RU,2022-07-19 22:12:22,65.5833,-171.0,43.2,64,99,3.15
313,Porterville,US,2022-07-19 22:11:51,36.0652,-119.0168,104.76,17,0,10.36
314,Talnakh,RU,2022-07-19 22:14:11,69.4865,88.3972,52.21,58,26,3.53
315,Puerto Gaitan,CO,2022-07-19 22:10:07,4.3133,-72.0816,77.13,84,87,6.35
316,Jaranwala,PK,2022-07-19 22:14:12,31.3333,73.4333,92.73,51,0,6.51
317,Oussouye,SN,2022-07-19 22:14:12,12.485,-16.5469,77.74,87,91,12.64
318,Alugan,PH,2022-07-19 22:14:13,12.2188,125.4808,82.24,82,16,9.6
319,Kayes,ML,2022-07-19 22:14:14,14.0,-11.0,82.58,69,95,12.06
320,Jacareacanga,BR,2022-07-19 22:14:15,-6.2222,-57.7528,84.02,44,13,1.95
321,Acarau,BR,2022-07-19 22:14:15,-2.8856,-40.12,79.16,81,80,15.88
322,Vuktyl,RU,2022-07-19 22:14:16,63.8567,57.3094,68.99,51,72,12.46
323,Udon Thani,TH,2022-07-19 22:14:17,17.3333,102.8333,82.89,88,100,2.66
324,Arandis,NA,2022-07-19 22:14:18,-22.4167,14.9667,53.04,64,0,3.67
325,Sechura,PE,2022-07-19 22:14:19,-5.5569,-80.8222,71.92,62,72,14.88
326,Balikpapan,ID,2022-07-19 22:15:19,-1.2675,116.8289,77.99,100,20,2.3
327,Kahta,TR,2022-07-19 22:15:20,37.7855,38.6237,85.37,22,0,3.91
328,Saint George,US,2022-07-19 22:13:11,37.1041,-113.5841,105.94,18,0,14.97
329,Osoyoos,CA,2022-07-19 22:15:21,49.0331,-119.4524,90.01,22,0,6.91
330,Ulladulla,AU,2022-07-19 22:15:22,-35.35,150.4667,49.1,85,95,9.89
331,Sarakhs,IR,2022-07-19 22:15:23,36.5449,61.1577,82.54,28,0,2.3
332,Lithgow,AU,2022-07-19 22:15:23,-33.4833,150.15,40.3,99,97,4.68
333,Lata,PT,2022-07-19 22:15:25,40.1629,-8.3327,58.62,93,0,3.33
334,Mangrol,IN,2022-07-19 22:15:25,21.1167,70.1167,80.37,85,100,16.26
335,Wewak,PG,2022-07-19 22:15:26,-3.5534,143.6268,77.49,88,99,6.11
336,Jimma,ET,2022-07-19 22:15:27,7.6667,36.8333,59.47,98,100,1.25
337,Kysyl-Syr,RU,2022-07-19 22:15:28,63.8986,122.7617,52.86,74,89,10.2
338,Hasaki,JP,2022-07-19 22:15:28,35.7333,140.8333,79.2,91,73,3.6
339,Roanoke Rapids,US,2022-07-19 22:15:30,36.4615,-77.6542,90.34,35,43,10.98
340,Margate,GB,2022-07-19 22:15:30,51.3813,1.3862,75.11,65,42,19.91
341,Kwekwe,ZW,2022-07-19 22:15:31,-18.9281,29.8149,58.78,60,93,2.3
342,Paris,FR,2022-07-19 22:10:33,48.8534,2.3488,82.11,56,26,1.99
343,Wyndham,US,2022-07-19 22:15:32,37.6985,-77.6125,92.01,61,0,5.75
344,Venado Tuerto,AR,2022-07-19 22:15:33,-33.7456,-61.9688,52.77,58,0,8.3
345,Clifton,US,2022-07-19 22:15:04,40.8584,-74.1638,92.82,49,20,10.36
346,Vrangel,RU,2022-07-19 22:15:33,42.7297,133.0839,66.78,86,6,2.64
347,Bandarbeyla,SO,2022-07-19 22:15:34,9.4942,50.8122,75.24,81,28,34.11
348,Khandyga,RU,2022-07-19 22:12:19,62.6667,135.6,71.06,64,100,3.62
349,Kalmunai,LK,2022-07-19 22:15:35,7.4167,81.8167,78.39,85,61,3.56
350,Ketchikan,US,2022-07-19 22:11:35,55.3422,-131.6461,61.27,67,100,6.91
351,Tocopilla,CL,2022-07-19 22:15:36,-22.092,-70.1979,64.42,72,100,5.61
352,Bethel,US,2022-07-19 22:15:37,41.3712,-73.414,92.34,53,0,6.91
353,Gamba,GA,2022-07-19 22:15:59,-2.65,10.0,71.26,89,100,3.42
354,Progreso,MX,2022-07-19 22:15:59,21.2833,-89.6667,96.12,70,43,19.22
355,Virginia Beach,US,2022-07-19 22:15:32,36.8529,-75.978,95.02,63,100,8.05
356,Kutum,SD,2022-07-19 22:16:00,14.2,24.6667,78.13,57,18,15.46
357,Labytnangi,RU,2022-07-19 22:16:01,66.6572,66.4183,55.38,73,4,8.48
358,Akyab,MM,2022-07-19 22:16:02,20.15,92.9,82.06,83,100,4.38
359,Sunland Park,US,2022-07-19 22:16:03,31.7965,-106.58,104.79,14,26,5.01
360,College,US,2022-07-19 22:16:24,64.8569,-147.8028,55.99,83,100,5.41
361,Tsaratanana,MG,2022-07-19 22:16:25,-16.7833,47.65,65.39,66,29,15.77
362,Sao Jose Da Coroa Grande,BR,2022-07-19 22:16:26,-8.8978,-35.1478,73.47,84,4,9.84
363,Montepuez,MZ,2022-07-19 22:16:26,-13.1256,38.9997,61.72,90,56,5.82
364,Malazgirt,TR,2022-07-19 22:16:27,39.1427,42.5401,68.85,33,2,1.5
365,Colesberg,ZA,2022-07-19 22:16:28,-30.72,25.0972,50.5,46,3,6.08
366,Hofn,IS,2022-07-19 22:16:29,64.2539,-15.2082,50.97,84,100,7.81
367,Mount Pleasant,US,2022-07-19 22:12:50,32.7941,-79.8626,78.94,97,40,8.05
368,Burnie,AU,2022-07-19 22:16:30,-41.0667,145.9167,37.94,71,0,4.7
369,Eyl,SO,2022-07-19 22:16:30,7.9803,49.8164,75.72,74,70,24.52
370,Kemijarvi,FI,2022-07-19 22:16:31,66.7131,27.4306,53.04,92,96,5.32
371,Kamyshlov,RU,2022-07-19 22:16:31,56.8428,62.7111,64.74,98,98,7.36
372,Marratxi,ES,2022-07-19 22:17:32,39.6421,2.7539,81.9,75,0,1.99
373,Kavieng,PG,2022-07-19 22:17:33,-2.5744,150.7967,81.82,76,100,9.57
374,Asilah,MA,2022-07-19 22:17:33,35.465,-6.0348,73.36,76,0,7.14
375,Pimentel,PE,2022-07-19 22:17:34,-6.8367,-79.9342,64.69,77,75,16.11
376,Atar,MR,2022-07-19 22:17:35,20.5169,-13.0499,99.9,10,60,2.59
377,Sarkand,KZ,2022-07-19 22:17:36,45.41,79.9186,60.17,43,33,6.44
378,Caravelas,BR,2022-07-19 22:17:37,-17.7125,-39.2481,70.32,85,30,5.3
379,Poum,NC,2022-07-19 22:17:37,-20.2333,164.0167,75.97,84,18,7.87
380,Basoko,CD,2022-07-19 22:17:38,1.2391,23.616,69.24,95,84,0.29
381,Saint-Raphael,HT,2022-07-19 22:17:38,19.4333,-72.2,80.08,72,47,9.46
382,San Borja,BO,2022-07-19 22:17:39,-14.8167,-66.85,80.74,60,95,2.37
383,Pangnirtung,CA,2022-07-19 22:17:40,66.1451,-65.7125,42.8,93,100,8.05
384,Iskateley,RU,2022-07-19 22:18:01,67.6803,53.1512,60.12,69,10,12.86
385,Imeni Zhelyabova,RU,2022-07-19 22:18:02,58.9544,36.5956,53.11,84,78,7.16
386,Harper,LR,2022-07-19 22:18:03,4.375,-7.7169,74.14,72,89,6.96
387,Mnogovershinnyy,RU,2022-07-19 22:18:04,53.9353,139.9242,54.64,92,100,2.73
388,Pandan,PH,2022-07-19 22:18:05,14.0453,124.1694,81.28,85,43,6.42
389,Cockburn Town,TC,2022-07-19 22:18:06,21.4612,-71.1419,82.22,75,0,18.32
390,Olafsvik,IS,2022-07-19 22:18:06,64.8945,-23.7142,52.21,79,76,8.95
391,Shenjiamen,CN,2022-07-19 22:18:28,29.9576,122.298,77.72,95,99,13.02
392,Kahului,US,2022-07-19 22:18:29,20.8947,-156.47,82.42,61,40,31.07
393,Havoysund,NO,2022-07-19 22:18:30,70.9963,24.6622,52.03,93,88,5.41
394,Oranjestad,AW,2022-07-19 22:15:01,12.524,-70.027,82.35,74,20,17.27
395,Christchurch,NZ,2022-07-19 22:17:48,-43.5333,172.6333,46.33,94,75,10.36
396,Seymchan,RU,2022-07-19 22:18:31,62.8833,152.4333,57.69,85,100,11.7
397,Bukachacha,RU,2022-07-19 22:18:32,52.9833,116.9167,64.99,67,54,1.19
398,Aswan,EG,2022-07-19 22:18:33,24.0934,32.907,92.5,16,0,9.22
399,Klaksvik,FO,2022-07-19 22:18:33,62.2266,-6.589,52.72,93,81,11.14
400,Labuhan,ID,2022-07-19 22:18:34,-6.8844,112.2051,74.57,87,82,7.0
401,Bundaberg,AU,2022-07-19 22:18:35,-24.85,152.35,61.21,98,100,12.66
402,Hsinchu,TW,2022-07-19 22:17:16,24.8036,120.9686,85.86,84,97,1.01
403,Sambava,MG,2022-07-19 22:18:36,-14.2667,50.1667,68.88,82,13,14.97
404,Soe,ID,2022-07-19 22:18:36,-9.8607,124.284,56.86,94,41,5.21
405,Coos Bay,US,2022-07-19 22:15:50,43.3665,-124.2179,80.31,83,100,12.66
406,Te Anau,NZ,2022-07-19 22:18:37,-45.4167,167.7167,40.59,98,100,3.56
407,Howard Springs,AU,2022-07-19 22:18:38,-12.497,131.047,66.11,93,91,2.46
408,Constantine,DZ,2022-07-19 22:18:39,36.365,6.6147,80.01,38,20,2.3
409,La Macarena,CO,2022-07-19 22:18:39,2.1837,-73.7849,74.55,95,96,1.92
410,Taltal,CL,2022-07-19 22:18:40,-25.4,-70.4833,60.62,73,29,3.67
411,Yantarnyy,RU,2022-07-19 22:18:41,54.8717,19.9381,61.75,81,68,5.61
412,Ust-Nera,RU,2022-07-19 22:18:41,64.5667,143.2,72.61,57,31,2.46
413,Rawson,AR,2022-07-19 22:18:42,-43.3002,-65.1023,56.1,43,100,30.67
414,Smithers,CA,2022-07-19 22:15:41,54.7804,-127.1743,62.92,48,40,4.61
415,Kentau,KZ,2022-07-19 22:18:43,43.5206,68.5094,80.96,27,0,13.76
416,Riyadh,SA,2022-07-19 22:15:12,24.6877,46.7219,95.14,12,9,9.66
417,Jiangyou,CN,2022-07-19 22:19:44,31.7667,104.7167,68.49,94,73,1.41
418,Farafangana,MG,2022-07-19 22:19:44,-22.8167,47.8333,66.63,75,18,8.12
419,Birnin Kebbi,NG,2022-07-19 22:19:45,12.4539,4.1975,76.95,81,70,7.9
420,Grand Baie,MU,2022-07-19 22:19:45,-20.0182,57.5802,70.27,71,39,11.99
421,Vilhena,BR,2022-07-19 22:16:10,-12.7406,-60.1458,74.19,37,42,2.82
422,Teguldet,RU,2022-07-19 22:19:46,57.3064,88.1667,52.0,98,87,6.35
423,Tutoia,BR,2022-07-19 22:19:47,-2.7619,-42.2744,79.61,79,89,11.25
424,Sidvokodvo,SZ,2022-07-19 22:19:23,-26.6282,31.4202,61.34,66,6,4.5
425,Tura,IN,2022-07-19 22:19:48,25.5198,90.2201,74.7,98,100,6.06
426,Darab,IR,2022-07-19 22:19:49,28.7519,54.5444,87.93,14,0,5.97
427,Huarmey,PE,2022-07-19 22:19:49,-10.0681,-78.1522,65.8,76,68,10.47
428,Sakakah,SA,2022-07-19 22:19:50,29.9697,40.2064,96.37,12,20,7.81
429,Puerto Escondido,MX,2022-07-19 22:19:50,15.85,-97.0667,88.63,55,75,4.61
430,Elko,US,2022-07-19 22:19:51,41.0002,-115.5012,89.74,23,68,11.01
431,Acapulco,MX,2022-07-19 22:15:08,16.8634,-99.8901,87.62,74,75,9.22
432,Sari,IR,2022-07-19 22:19:52,36.5633,53.0601,74.79,83,0,4.61
433,Novi Ligure,IT,2022-07-19 22:19:52,44.7608,8.7896,82.62,54,1,5.37
434,Marsa Matruh,EG,2022-07-19 22:19:53,31.3525,27.2453,77.2,73,40,8.05
435,Verkhoyansk,RU,2022-07-19 22:19:54,67.5447,133.385,45.93,80,100,7.45
436,Port-Cartier,CA,2022-07-19 22:19:54,50.0334,-66.8654,64.62,99,100,3.11
437,Jinxiang,CN,2022-07-19 22:19:55,27.4327,120.6062,80.06,90,100,9.84
438,Cap-Aux-Meules,CA,2022-07-19 22:19:56,47.3821,-61.8597,68.05,94,75,13.8
439,Cabedelo,BR,2022-07-19 22:19:56,-6.9811,-34.8339,75.87,81,1,14.25
440,Tacoronte,ES,2022-07-19 22:19:57,28.4769,-16.4102,76.14,64,51,14.56
441,Pekan,MY,2022-07-19 22:19:58,3.4836,103.3996,77.11,92,100,5.17
442,Piotrkow Trybunalski,PL,2022-07-19 22:19:58,51.4055,19.7032,71.19,38,8,4.54
443,Springbok,ZA,2022-07-19 22:19:59,-29.6643,17.8865,42.55,81,0,4.85
444,Komsomolskiy,UZ,2022-07-19 22:20:00,40.4272,71.7189,75.92,31,0,9.22
445,Althofen,AT,2022-07-19 22:20:00,46.8818,14.4676,66.45,76,0,2.35
446,Copiapo,CL,2022-07-19 22:17:13,-27.3667,-70.3333,51.49,39,1,3.85
447,Sibolga,ID,2022-07-19 22:20:01,1.7427,98.7792,76.15,91,77,2.04
448,Mount Isa,AU,2022-07-19 22:20:02,-20.7333,139.5,56.97,47,0,6.91
449,Kapuskasing,CA,2022-07-19 22:18:51,49.4169,-82.4331,78.91,39,91,3.11
450,Fare,PF,2022-07-19 22:20:03,-16.7,-151.0167,77.32,68,23,5.64
451,Chicama,PE,2022-07-19 22:20:04,-7.8447,-79.1469,59.54,71,27,8.59
452,Vostok,RU,2022-07-19 22:20:05,46.4856,135.8833,63.99,90,83,1.12
453,Sao Francisco,BR,2022-07-19 22:20:06,-15.9486,-44.8644,73.33,38,91,5.08
454,Pervomayskoye,RU,2022-07-19 22:20:06,43.919,46.7102,75.38,60,100,7.99
455,Dillon,US,2022-07-19 22:20:08,34.4166,-79.3712,93.18,47,86,12.17
456,Marbella,ES,2022-07-19 22:19:05,36.5154,-4.8858,79.25,11,0,2.26
457,Pakdasht,IR,2022-07-19 22:20:09,35.4752,51.6807,87.8,16,0,5.91
458,Hit,IQ,2022-07-19 22:20:09,33.6416,42.8251,96.17,11,0,11.61
459,Vershino-Darasunskiy,RU,2022-07-19 22:20:10,52.35,115.5167,61.52,72,87,2.35
460,Sao Filipe,CV,2022-07-19 22:20:10,14.8961,-24.4956,77.86,82,67,7.92
461,Channel-Port Aux Basques,CA,2022-07-19 22:15:29,47.5702,-59.1367,61.95,99,100,16.04
462,Shablykino,RU,2022-07-19 22:20:11,52.8566,35.1964,53.62,95,28,6.8
463,Menongue,AO,2022-07-19 22:20:12,-14.6585,17.691,50.27,48,0,3.8
464,Arlit,NE,2022-07-19 22:21:13,18.7369,7.3853,88.07,34,99,7.74
465,Fez,MA,2022-07-19 22:21:14,34.0372,-4.9998,82.65,50,0,2.3
466,Pitimbu,BR,2022-07-19 22:21:14,-7.4706,-34.8086,75.79,82,18,13.22
467,Suez,EG,2022-07-19 22:21:16,29.9737,32.5263,79.11,64,0,11.3
468,Anaconda,US,2022-07-19 22:21:17,46.1285,-112.9423,81.59,13,0,13.06
469,Celestun,MX,2022-07-19 22:21:17,20.8667,-90.4,88.54,64,54,14.67
470,Kasungu,MW,2022-07-19 22:21:18,-13.0333,33.4833,59.59,69,8,5.91
471,Otane,NZ,2022-07-19 22:21:20,-39.8833,176.6333,52.02,83,100,4.5
472,Sitka,US,2022-07-19 22:21:20,57.0531,-135.33,57.09,77,100,8.05
473,Martapura,ID,2022-07-19 22:21:21,-3.4167,114.85,73.49,100,20,1.14
474,Coquimbo,CL,2022-07-19 22:21:21,-29.9533,-71.3436,53.33,100,75,8.05
475,Port Macquarie,AU,2022-07-19 22:18:50,-31.4333,152.9167,50.9,73,100,6.98
476,Williston,US,2022-07-19 22:21:23,48.147,-103.618,80.82,55,53,10.0
477,Inhambane,MZ,2022-07-19 22:21:23,-23.865,35.3833,68.32,88,1,6.78
478,Adrar,MR,2022-07-19 22:21:24,20.5022,-10.0711,96.53,8,0,10.94
479,Port Hawkesbury,CA,2022-07-19 22:21:25,45.6169,-61.3485,71.89,92,100,12.66
480,West Richland,US,2022-07-19 22:21:26,46.3043,-119.3614,95.88,23,0,6.91
481,Road Town,VG,2022-07-19 22:21:26,18.4167,-64.6167,84.24,74,40,10.36
482,Yerbogachen,RU,2022-07-19 22:21:27,61.2767,108.0108,60.78,79,85,5.53
483,Kirkwall,GB,2022-07-19 22:21:28,58.9848,-2.9587,57.25,94,20,0.0
484,Bayir,TR,2022-07-19 22:21:28,37.2687,28.2167,72.12,47,0,4.97
485,Sibay,RU,2022-07-19 22:21:29,52.7181,58.6658,60.69,81,93,6.22
486,Faya,SA,2022-07-19 22:21:29,18.3851,42.4509,68.11,57,100,2.37
487,Mattru,SL,2022-07-19 22:21:30,7.6244,-11.8332,71.19,94,100,1.92
488,Elat,IL,2022-07-19 22:21:31,29.5581,34.9482,87.13,45,0,8.93
489,Saurimo,AO,2022-07-19 22:21:31,-9.6608,20.3916,63.07,36,3,5.41
490,Altay,CN,2022-07-19 22:21:32,47.8667,88.1167,52.25,57,39,1.86
491,Constitucion,CL,2022-07-19 22:21:33,-35.3333,-72.4167,51.17,75,4,7.78
492,Safford,US,2022-07-19 22:21:33,32.834,-109.7076,106.72,18,0,25.32
493,Pozo Colorado,PY,2022-07-19 22:21:34,-23.4923,-58.7972,74.52,57,5,4.63
494,Toba Tek Singh,PK,2022-07-19 22:21:34,30.9743,72.4827,92.91,53,0,6.22
495,Namatanai,PG,2022-07-19 22:21:35,-3.6667,152.4333,79.95,75,100,5.35
496,Rehoboth,NA,2022-07-19 22:21:36,-23.3167,17.0833,52.23,41,0,5.95
497,Lexington,US,2022-07-19 22:18:12,37.9887,-84.4777,89.15,53,1,2.71
498,Saint-Pierre,RE,2022-07-19 22:21:37,-21.3393,55.4781,71.29,50,0,6.91
499,Mahajanga,MG,2022-07-19 22:21:37,-15.7167,46.3167,66.22,59,20,6.91
500,Bama,NG,2022-07-19 22:21:38,11.5221,13.6856,76.23,83,99,10.0
501,Quibdo,CO,2022-07-19 22:19:13,5.6947,-76.6611,80.46,89,97,4.72
502,Baiyin,CN,2022-07-19 22:21:39,36.5583,104.2081,63.52,55,2,3.11
503,Zhezkazgan,KZ,2022-07-19 22:21:40,47.8043,67.7144,75.25,25,0,7.07
504,Cervo,ES,2022-07-19 22:21:40,43.6702,-7.4101,64.96,83,13,12.57
505,Moen,NO,2022-07-19 22:21:41,69.1304,18.6123,54.32,94,75,0.0
506,Ballina,AU,2022-07-19 22:21:42,-28.8667,153.5667,53.78,99,93,14.27
507,Ocampo,MX,2022-07-19 22:21:42,21.65,-101.5,79.81,24,88,7.56
508,Bandundu,CD,2022-07-19 22:21:43,-3.3167,17.3667,78.66,60,70,3.49
509,Phangnga,TH,2022-07-19 22:21:44,8.4509,98.5298,80.64,93,100,3.62
510,Voh,NC,2022-07-19 22:21:44,-20.9667,164.7,76.44,84,43,3.74
511,Palaikastron,GR,2022-07-19 22:21:45,35.2,26.25,73.27,71,0,29.48
512,Fort Nelson,CA,2022-07-19 22:22:29,58.8053,-122.7002,67.59,42,75,10.36
513,Botshabelo,ZA,2022-07-19 22:22:46,-29.2702,26.7052,49.37,45,91,4.16
514,Vyazemskiy,RU,2022-07-19 22:22:46,47.5378,134.7525,64.04,85,94,5.93
515,Praia Da Vitoria,PT,2022-07-19 22:22:47,38.7333,-27.0667,71.76,94,75,8.61
516,Iberia,US,2022-07-19 22:22:48,29.9502,-91.7507,95.99,55,20,16.11
517,Trairi,BR,2022-07-19 22:20:14,-3.2778,-39.2689,78.49,80,56,10.8
518,Langsa,ID,2022-07-19 22:22:49,4.4683,97.9683,74.39,97,99,2.35
519,Dolinsk,RU,2022-07-19 22:22:49,47.35,142.8,57.29,96,100,8.61
520,Lanzhou,CN,2022-07-19 22:22:50,36.0564,103.7922,65.14,56,1,3.89
521,Ures,MX,2022-07-19 22:22:50,29.4333,-110.4,95.38,42,22,9.08
522,Ekhabi,RU,2022-07-19 22:22:51,53.5102,142.9671,53.46,96,100,12.06
523,Hailar,CN,2022-07-19 22:22:52,49.2,119.7,66.34,75,0,3.53
524,Tateyama,JP,2022-07-19 22:22:52,34.9833,139.8667,81.1,86,87,4.03
525,Cooma,AU,2022-07-19 22:22:53,-36.2333,149.1333,26.37,100,100,4.61
526,Sept-Iles,CA,2022-07-19 22:22:29,50.2001,-66.3821,64.92,91,100,6.91
527,Udachnyy,RU,2022-07-19 22:22:54,66.4167,112.4,48.45,81,100,14.07
528,Bruck An Der Leitha,AT,2022-07-19 22:22:54,48.0167,16.7667,78.55,51,0,5.75
529,Kohima,IN,2022-07-19 22:22:55,25.6667,94.1167,66.0,97,100,1.83
530,Nelson Bay,AU,2022-07-19 22:22:56,-32.7167,152.15,54.0,65,100,6.06
531,Tongren,CN,2022-07-19 22:22:56,27.7172,109.1853,75.7,99,98,3.38
532,Kushiro,JP,2022-07-19 22:22:57,42.975,144.3747,62.98,96,100,6.4
533,Sao Gabriel Da Cachoeira,BR,2022-07-19 22:19:54,-0.1303,-67.0892,76.55,94,80,1.34
534,Seoul,KR,2022-07-19 22:21:14,37.5683,126.9778,78.24,88,100,2.3
535,Srednekolymsk,RU,2022-07-19 22:22:38,67.45,153.6833,45.84,54,99,8.05
536,Kaliningrad,RU,2022-07-19 22:22:59,54.7065,20.511,61.97,90,66,4.97
537,Katsuura,JP,2022-07-19 22:22:59,35.1333,140.3,80.15,86,75,6.93
538,Ahipara,NZ,2022-07-19 22:23:00,-35.1667,173.1667,59.41,87,28,7.27
539,Wilmington,US,2022-07-19 22:21:51,34.2257,-77.9447,87.94,83,69,7.0
540,Kununurra,AU,2022-07-19 22:23:01,-15.7667,128.7333,57.18,88,8,0.0
541,Bestobe,KZ,2022-07-19 22:23:01,52.4994,73.0975,67.17,46,98,7.43
542,Zhigansk,RU,2022-07-19 22:23:02,66.7697,123.3711,41.23,73,82,21.27
543,Bainbridge,US,2022-07-19 22:18:46,47.6262,-122.5212,84.99,54,0,10.36
544,Blagoyevo,RU,2022-07-19 22:23:03,63.3667,47.9167,61.41,96,100,8.84
545,Oriximina,BR,2022-07-19 22:23:04,-1.7656,-55.8661,82.06,67,86,3.85
546,Aquiraz,BR,2022-07-19 22:23:05,-3.9014,-38.3911,82.49,83,44,7.99
547,Sorong,ID,2022-07-19 22:23:06,-0.8833,131.25,76.39,90,100,9.93
548,Wangou,CN,2022-07-19 22:23:07,42.0623,126.9127,62.85,98,87,2.86
549,San Francisco Del Mar,MX,2022-07-19 22:23:08,16.2333,-94.65,89.74,64,100,16.15
